transaction_id,event_ts,amount,merchant_category,channel,country_risk,prior_chargebacks,velocity_24h,account_age_days,is_weekend,is_fraud,chargeback_loss
316,2025-01-27T06:00:00,223.99,Subscription,Online,1,0,1,439,0,0,0.0
317,2025-01-27T08:00:00,412.53,Electronics,Card Present,1,0,2,206,0,0,0.0
318,2025-01-27T10:00:00,139.18,Cash Advance,ATM,2,0,2,395,0,0,0.0
319,2025-01-27T12:00:00,107.1,Electronics,Mobile,1,1,1,660,0,0,0.0
320,2025-01-27T14:00:00,340.01,Subscription,Online,2,0,1,5,0,0,0.0
321,2025-01-27T16:00:00,160.68,Retail,ATM,2,0,3,264,0,0,0.0
322,2025-01-27T18:00:00,128.44,Dining,Card Present,2,0,2,565,0,0,0.0
323,2025-01-27T20:00:00,137.55,Electronics,Online,1,0,3,289,0,0,0.0
324,2025-01-27T22:00:00,469.39,Subscription,ATM,1,0,4,467,0,0,0.0
325,2025-01-28T00:00:00,415.21,Dining,Card Present,2,1,4,313,0,0,0.0
326,2025-01-28T02:00:00,59.85,Electronics,Card Present,2,0,2,388,0,0,0.0
327,2025-01-28T04:00:00,99.1,Dining,ATM,3,0,4,38,0,0,0.0
328,2025-01-28T06:00:00,106.03,Electronics,ATM,2,0,3,236,0,0,0.0
329,2025-01-28T08:00:00,99.8,Dining,ATM,1,0,2,45,0,0,0.0
330,2025-01-28T10:00:00,270.45,Retail,Mobile,1,0,4,384,0,0,0.0
331,2025-01-28T12:00:00,486.63,Travel,Card Present,2,1,5,490,0,0,0.0
332,2025-01-28T14:00:00,249.89,Retail,ATM,1,1,4,297,0,0,0.0
333,2025-01-28T16:00:00,220.61,Cash Advance,Card Present,2,2,5,602,0,0,0.0
334,2025-01-28T18:00:00,180.59,Retail,Mobile,1,0,4,252,0,0,0.0
335,2025-01-28T20:00:00,275.72,Retail,Mobile,1,0,2,181,0,0,0.0
336,2025-01-28T22:00:00,161.93,Travel,ATM,1,1,4,506,0,0,0.0
337,2025-01-29T00:00:00,290.23,Electronics,Online,1,1,3,514,0,0,0.0
338,2025-01-29T02:00:00,67.77,Cash Advance,Online,2,0,1,160,0,0,0.0
339,2025-01-29T04:00:00,232.04,Subscription,Online,2,1,1,663,0,0,0.0
340,2025-01-29T06:00:00,117.8,Dining,Card Present,1,1,3,328,0,0,0.0
341,2025-01-29T08:00:00,167.26,Dining,Card Present,1,2,3,473,0,0,0.0
342,2025-01-29T10:00:00,213.17,Electronics,Mobile,1,1,1,548,0,0,0.0
343,2025-01-29T12:00:00,231.34,Retail,ATM,3,0,3,334,0,0,0.0
344,2025-01-29T14:00:00,319.07,Electronics,Online,1,0,2,525,0,0,0.0
345,2025-01-29T16:00:00,337.86,Cash Advance,ATM,1,1,6,594,0,0,0.0
346,2025-01-29T18:00:00,187.15,Dining,Online,3,1,4,280,0,0,0.0
347,2025-01-29T20:00:00,373.16,Cash Advance,Mobile,1,2,1,443,0,0,0.0
348,2025-01-29T22:00:00,233.04,Dining,Card Present,1,0,4,622,0,0,0.0
349,2025-01-30T00:00:00,312.07,Electronics,Card Present,3,0,5,420,0,0,0.0
350,2025-01-30T02:00:00,287.34,Dining,Online,1,0,5,214,0,0,0.0
351,2025-01-30T04:00:00,201.56,Retail,Card Present,1,0,2,478,0,0,0.0
352,2025-01-30T06:00:00,377.08,Retail,Mobile,2,1,4,5,0,0,0.0
353,2025-01-30T08:00:00,131.92,Electronics,Card Present,1,0,3,550,0,0,0.0
354,2025-01-30T10:00:00,40.26,Subscription,Mobile,1,0,4,453,0,0,0.0
355,2025-01-30T12:00:00,94.71,Cash Advance,Card Present,2,0,3,362,0,0,0.0
356,2025-01-30T14:00:00,143.93,Subscription,Mobile,1,2,3,463,0,0,0.0
357,2025-01-30T16:00:00,259.51,Dining,Online,1,1,2,386,0,0,0.0
358,2025-01-30T18:00:00,140.22,Dining,Card Present,1,0,2,125,0,0,0.0
359,2025-01-30T20:00:00,137.9,Retail,ATM,1,0,3,501,0,0,0.0
360,2025-01-30T22:00:00,267.21,Retail,Mobile,1,0,2,355,0,0,0.0
361,2025-01-31T00:00:00,108.1,Subscription,ATM,2,0,4,325,0,0,0.0
362,2025-01-31T02:00:00,121.76,Electronics,ATM,1,0,1,93,0,0,0.0
363,2025-01-31T04:00:00,145.49,Subscription,Online,2,0,3,877,0,0,0.0
364,2025-01-31T06:00:00,198.76,Cash Advance,ATM,1,0,1,99,0,0,0.0
365,2025-01-31T08:00:00,123.4,Electronics,Online,1,0,5,365,0,0,0.0
366,2025-01-31T10:00:00,429.61,Travel,Mobile,2,0,4,628,0,0,0.0
367,2025-01-31T12:00:00,174.71,Travel,Mobile,2,0,3,181,0,0,0.0
368,2025-01-31T14:00:00,155.04,Retail,ATM,2,0,5,373,0,0,0.0
369,2025-01-31T16:00:00,293.86,Cash Advance,Online,1,1,3,206,0,0,0.0
370,2025-01-31T18:00:00,127.09,Subscription,Card Present,1,0,6,671,0,0,0.0
371,2025-01-31T20:00:00,68.22,Cash Advance,Card Present,1,0,1,298,0,0,0.0
372,2025-01-31T22:00:00,209.82,Retail,Card Present,3,1,2,360,0,0,0.0
373,2025-02-01T00:00:00,78.63,Retail,ATM,1,0,4,452,1,0,0.0
374,2025-02-01T02:00:00,111.99,Travel,Online,1,0,3,358,1,0,0.0
375,2025-02-01T04:00:00,221.88,Electronics,Mobile,1,2,2,497,1,0,0.0
376,2025-02-01T06:00:00,27.71,Retail,Card Present,1,1,2,260,1,0,0.0
377,2025-02-01T08:00:00,101.37,Dining,Online,3,0,5,385,1,0,0.0
378,2025-02-01T10:00:00,155.81,Travel,ATM,1,2,1,354,1,0,0.0
379,2025-02-01T12:00:00,202.7,Travel,Mobile,1,0,6,457,1,0,0.0
380,2025-02-01T14:00:00,162.52,Electronics,Mobile,1,0,4,65,1,0,0.0
381,2025-02-01T16:00:00,408.71,Dining,Mobile,1,0,1,368,1,0,0.0
382,2025-02-01T18:00:00,187.14,Subscription,Card Present,1,0,1,343,1,0,0.0
383,2025-02-01T20:00:00,325.96,Travel,ATM,1,1,4,734,1,0,0.0
384,2025-02-01T22:00:00,143.07,Electronics,Mobile,1,1,4,297,1,0,0.0
385,2025-02-02T00:00:00,249.05,Cash Advance,ATM,1,1,3,456,1,0,0.0
386,2025-02-02T02:00:00,381.42,Travel,Mobile,2,2,4,256,1,0,0.0
387,2025-02-02T04:00:00,79.59,Retail,Mobile,2,1,2,380,1,0,0.0
388,2025-02-02T06:00:00,44.45,Electronics,Online,2,1,2,528,1,0,0.0
389,2025-02-02T08:00:00,141.66,Electronics,Mobile,1,0,1,470,1,0,0.0
390,2025-02-02T10:00:00,154.76,Subscription,Mobile,1,0,3,625,1,0,0.0
391,2025-02-02T12:00:00,253.51,Dining,ATM,1,2,4,230,1,0,0.0
392,2025-02-02T14:00:00,41.56,Dining,Mobile,2,1,1,232,1,0,0.0
393,2025-02-02T16:00:00,274.36,Subscription,ATM,1,0,4,375,1,0,0.0
394,2025-02-02T18:00:00,199.08,Dining,Mobile,1,0,2,552,1,0,0.0
395,2025-02-02T20:00:00,45.09,Electronics,ATM,1,0,4,437,1,0,0.0
396,2025-02-02T22:00:00,327.03,Subscription,Online,3,1,2,544,1,0,0.0
397,2025-02-03T00:00:00,191.65,Dining,Online,1,0,3,506,0,0,0.0
398,2025-02-03T02:00:00,179.11,Dining,Mobile,1,1,1,445,0,0,0.0
399,2025-02-03T04:00:00,100.49,Cash Advance,ATM,1,0,1,433,0,0,0.0
400,2025-02-03T06:00:00,188.11,Travel,Online,3,2,1,408,0,1,125.59
401,2025-02-03T08:00:00,210.88,Retail,Online,2,0,3,192,0,0,0.0
402,2025-02-03T10:00:00,215.25,Subscription,Card Present,2,1,1,201,0,0,0.0
403,2025-02-03T12:00:00,55.82,Cash Advance,Card Present,1,0,3,275,0,0,0.0
404,2025-02-03T14:00:00,322.15,Travel,Mobile,1,1,3,285,0,0,0.0
405,2025-02-03T16:00:00,23.25,Subscription,Card Present,3,0,3,496,0,0,0.0
406,2025-02-03T18:00:00,113.72,Dining,Online,1,0,3,447,0,0,0.0
407,2025-02-03T20:00:00,165.84,Subscription,ATM,2,0,1,384,0,0,0.0
408,2025-02-03T22:00:00,231.04,Subscription,Card Present,1,0,3,48,0,0,0.0
409,2025-02-04T00:00:00,307.75,Dining,Card Present,2,0,1,299,0,0,0.0
410,2025-02-04T02:00:00,132.64,Dining,Card Present,2,0,2,391,0,0,0.0
411,2025-02-04T04:00:00,100.5,Travel,ATM,1,1,1,370,0,0,0.0
412,2025-02-04T06:00:00,176.48,Travel,ATM,1,2,4,458,0,0,0.0
413,2025-02-04T08:00:00,241.96,Subscription,Online,1,1,2,729,0,0,0.0
414,2025-02-04T10:00:00,253.2,Dining,ATM,2,0,3,380,0,0,0.0
415,2025-02-04T12:00:00,311.03,Dining,Mobile,3,0,3,627,0,0,0.0
416,2025-02-04T14:00:00,32.25,Cash Advance,ATM,1,0,3,676,0,0,0.0
417,2025-02-04T16:00:00,99.55,Subscription,Online,2,2,2,565,0,0,0.0
418,2025-02-04T18:00:00,394.55,Retail,ATM,1,1,4,200,0,0,0.0
419,2025-02-04T20:00:00,226.15,Subscription,Card Present,1,0,2,362,0,0,0.0
420,2025-02-04T22:00:00,366.7,Cash Advance,Online,1,0,2,598,0,0,0.0
421,2025-02-05T00:00:00,395.66,Dining,Card Present,1,0,2,333,0,0,0.0
422,2025-02-05T02:00:00,107.02,Travel,ATM,1,0,3,432,0,0,0.0
423,2025-02-05T04:00:00,121.89,Subscription,Mobile,2,0,3,334,0,0,0.0
424,2025-02-05T06:00:00,198.12,Subscription,Online,1,1,3,378,0,0,0.0
425,2025-02-05T08:00:00,253.88,Travel,Mobile,1,0,3,499,0,0,0.0
426,2025-02-05T10:00:00,98.4,Travel,Card Present,3,0,2,82,0,0,0.0
427,2025-02-05T12:00:00,105.77,Retail,Card Present,1,0,1,356,0,0,0.0
428,2025-02-05T14:00:00,75.96,Travel,ATM,1,0,1,523,0,0,0.0
429,2025-02-05T16:00:00,244.87,Dining,ATM,1,0,1,122,0,0,0.0
430,2025-02-05T18:00:00,123.73,Retail,Card Present,1,1,3,196,0,0,0.0
431,2025-02-05T20:00:00,253.32,Travel,Card Present,2,0,2,177,0,0,0.0
432,2025-02-05T22:00:00,251.29,Retail,Mobile,2,1,1,501,0,0,0.0
433,2025-02-06T00:00:00,99.27,Subscription,Card Present,2,0,4,731,0,0,0.0
434,2025-02-06T02:00:00,122.04,Retail,Online,2,0,4,107,0,0,0.0
435,2025-02-06T04:00:00,92.84,Electronics,Online,2,0,3,492,0,0,0.0
436,2025-02-06T06:00:00,184.11,Travel,Online,1,1,4,258,0,0,0.0
437,2025-02-06T08:00:00,100.68,Cash Advance,Card Present,1,1,4,496,0,0,0.0
438,2025-02-06T10:00:00,314.04,Electronics,Mobile,2,1,1,138,0,0,0.0
439,2025-02-06T12:00:00,112.53,Travel,Card Present,1,1,5,538,0,0,0.0
440,2025-02-06T14:00:00,191.08,Electronics,Mobile,1,1,1,552,0,0,0.0
441,2025-02-06T16:00:00,156.38,Electronics,Card Present,1,0,2,365,0,0,0.0
442,2025-02-06T18:00:00,168.2,Electronics,Mobile,1,0,2,591,0,0,0.0
443,2025-02-06T20:00:00,63.31,Subscription,Mobile,1,1,3,907,0,0,0.0
444,2025-02-06T22:00:00,43.2,Cash Advance,Mobile,1,0,4,250,0,0,0.0
445,2025-02-07T00:00:00,291.15,Retail,ATM,2,2,3,445,0,0,0.0
446,2025-02-07T02:00:00,86.16,Dining,ATM,2,0,2,618,0,0,0.0
447,2025-02-07T04:00:00,63.83,Travel,Card Present,1,0,3,529,0,0,0.0
448,2025-02-07T06:00:00,139.31,Retail,Mobile,2,0,1,199,0,0,0.0
449,2025-02-07T08:00:00,94.74,Travel,ATM,1,2,1,425,0,0,0.0
450,2025-02-07T10:00:00,25.7,Subscription,Mobile,1,0,4,371,0,0,0.0
451,2025-02-07T12:00:00,105.07,Electronics,Mobile,1,1,4,435,0,0,0.0
452,2025-02-07T14:00:00,109.54,Retail,Mobile,1,1,4,285,0,0,0.0
453,2025-02-07T16:00:00,122.94,Electronics,Mobile,1,0,4,600,0,0,0.0
454,2025-02-07T18:00:00,221.01,Dining,Mobile,2,0,3,341,0,0,0.0
455,2025-02-07T20:00:00,40.3,Dining,Card Present,2,0,3,253,0,0,0.0
456,2025-02-07T22:00:00,304.29,Cash Advance,Mobile,1,0,6,620,0,1,265.72
457,2025-02-08T00:00:00,523.53,Dining,Card Present,1,0,1,561,1,0,0.0
458,2025-02-08T02:00:00,272.88,Dining,Mobile,2,0,1,283,1,0,0.0
459,2025-02-08T04:00:00,344.15,Dining,Mobile,1,0,3,725,1,0,0.0
460,2025-02-08T06:00:00,243.76,Retail,Online,1,0,2,550,1,0,0.0
461,2025-02-08T08:00:00,287.18,Retail,Mobile,2,0,2,690,1,0,0.0
462,2025-02-08T10:00:00,240.11,Retail,Online,1,0,3,405,1,0,0.0
463,2025-02-08T12:00:00,197.4,Subscription,Mobile,1,0,3,253,1,0,0.0
464,2025-02-08T14:00:00,69.06,Cash Advance,Online,2,0,1,689,1,0,0.0
465,2025-02-08T16:00:00,71.15,Electronics,Mobile,2,0,3,442,1,0,0.0
466,2025-02-08T18:00:00,152.56,Travel,Mobile,1,0,1,278,1,0,0.0
467,2025-02-08T20:00:00,126.18,Retail,Online,1,1,3,304,1,0,0.0
468,2025-02-08T22:00:00,285.0,Electronics,Mobile,1,1,3,441,1,0,0.0
469,2025-02-09T00:00:00,92.33,Dining,Card Present,1,0,3,407,1,0,0.0
470,2025-02-09T02:00:00,457.77,Electronics,ATM,3,1,1,806,1,0,0.0
471,2025-02-09T04:00:00,122.49,Travel,Card Present,2,0,3,281,1,0,0.0
472,2025-02-09T06:00:00,150.21,Travel,Mobile,1,1,2,654,1,0,0.0
473,2025-02-09T08:00:00,151.97,Electronics,Card Present,1,1,2,563,1,0,0.0
474,2025-02-09T10:00:00,143.13,Cash Advance,Mobile,1,0,1,562,1,0,0.0
475,2025-02-09T12:00:00,182.5,Electronics,Online,1,0,3,625,1,0,0.0
476,2025-02-09T14:00:00,307.37,Travel,Card Present,2,0,2,499,1,0,0.0
477,2025-02-09T16:00:00,340.77,Travel,Online,3,0,1,505,1,1,289.68
478,2025-02-09T18:00:00,350.0,Subscription,Card Present,1,0,3,401,1,0,0.0
479,2025-02-09T20:00:00,91.4,Subscription,Mobile,1,0,2,396,1,0,0.0
480,2025-02-09T22:00:00,191.36,Subscription,Card Present,1,1,1,296,1,0,0.0
481,2025-02-10T00:00:00,161.3,Dining,Mobile,1,0,3,594,0,0,0.0
482,2025-02-10T02:00:00,178.9,Electronics,ATM,1,2,1,141,0,0,0.0
483,2025-02-10T04:00:00,172.86,Dining,ATM,3,1,2,247,0,0,0.0
484,2025-02-10T06:00:00,92.5,Cash Advance,Mobile,2,0,3,368,0,0,0.0
485,2025-02-10T08:00:00,14.37,Subscription,Card Present,1,0,3,506,0,0,0.0
486,2025-02-10T10:00:00,83.83,Cash Advance,ATM,1,0,4,504,0,0,0.0
487,2025-02-10T12:00:00,111.66,Subscription,Card Present,1,0,1,196,0,0,0.0
488,2025-02-10T14:00:00,217.32,Subscription,Mobile,1,0,2,474,0,0,0.0
489,2025-02-10T16:00:00,154.19,Travel,Online,2,0,2,691,0,0,0.0
490,2025-02-10T18:00:00,316.85,Dining,ATM,2,0,3,284,0,0,0.0
491,2025-02-10T20:00:00,207.68,Electronics,ATM,1,0,3,421,0,0,0.0
492,2025-02-10T22:00:00,204.55,Dining,Online,1,0,2,321,0,0,0.0
493,2025-02-11T00:00:00,67.87,Retail,Online,1,0,4,125,0,0,0.0
494,2025-02-11T02:00:00,67.51,Dining,ATM,1,0,3,535,0,0,0.0
495,2025-02-11T04:00:00,90.88,Dining,Online,1,1,4,236,0,0,0.0
496,2025-02-11T06:00:00,345.91,Retail,Card Present,2,0,3,352,0,0,0.0
497,2025-02-11T08:00:00,105.63,Travel,Mobile,1,0,1,414,0,0,0.0
498,2025-02-11T10:00:00,235.02,Travel,Mobile,1,0,3,564,0,0,0.0
499,2025-02-11T12:00:00,488.86,Cash Advance,Mobile,1,1,4,451,0,0,0.0
500,2025-02-11T14:00:00,325.29,Travel,Card Present,2,1,3,322,0,0,0.0
501,2025-02-11T16:00:00,92.45,Subscription,ATM,1,0,6,646,0,0,0.0
502,2025-02-11T18:00:00,447.14,Retail,Online,1,0,1,166,0,0,0.0
503,2025-02-11T20:00:00,170.14,Travel,ATM,1,1,5,621,0,0,0.0
504,2025-02-11T22:00:00,149.62,Retail,ATM,2,1,4,530,0,0,0.0
505,2025-02-12T00:00:00,125.98,Subscription,ATM,1,1,2,357,0,0,0.0
506,2025-02-12T02:00:00,160.35,Electronics,Online,1,1,4,282,0,0,0.0
507,2025-02-12T04:00:00,42.18,Retail,Card Present,3,0,2,487,0,0,0.0
508,2025-02-12T06:00:00,241.98,Dining,Mobile,3,0,4,484,0,0,0.0
509,2025-02-12T08:00:00,90.24,Retail,Card Present,1,0,1,427,0,0,0.0
510,2025-02-12T10:00:00,442.58,Subscription,Mobile,1,0,1,278,0,0,0.0
511,2025-02-12T12:00:00,103.6,Travel,ATM,3,0,3,465,0,0,0.0
512,2025-02-12T14:00:00,128.15,Retail,Online,1,0,3,416,0,0,0.0
513,2025-02-12T16:00:00,96.86,Retail,Mobile,1,0,3,456,0,0,0.0
514,2025-02-12T18:00:00,254.27,Subscription,Card Present,2,0,2,476,0,0,0.0
515,2025-02-12T20:00:00,175.25,Subscription,Mobile,1,0,3,796,0,0,0.0
516,2025-02-12T22:00:00,126.32,Electronics,Online,2,0,2,398,0,0,0.0
517,2025-02-13T00:00:00,197.68,Travel,Online,2,2,4,568,0,0,0.0
518,2025-02-13T02:00:00,69.66,Retail,ATM,1,0,4,385,0,0,0.0
519,2025-02-13T04:00:00,424.5,Dining,ATM,1,0,3,628,0,0,0.0
520,2025-02-13T06:00:00,230.12,Subscription,ATM,2,0,2,484,0,0,0.0
521,2025-02-13T08:00:00,202.08,Electronics,Card Present,1,1,1,659,0,0,0.0
522,2025-02-13T10:00:00,200.13,Cash Advance,Mobile,1,1,4,432,0,0,0.0
523,2025-02-13T12:00:00,180.22,Dining,Card Present,1,0,3,472,0,0,0.0
524,2025-02-13T14:00:00,112.52,Retail,Card Present,1,0,5,409,0,0,0.0
525,2025-02-13T16:00:00,184.02,Electronics,Mobile,1,0,4,393,0,0,0.0
526,2025-02-13T18:00:00,771.58,Travel,Card Present,3,0,6,456,0,1,613.64
527,2025-02-13T20:00:00,109.55,Electronics,Card Present,2,0,3,601,0,0,0.0
528,2025-02-13T22:00:00,66.4,Electronics,Online,2,0,1,572,0,0,0.0
529,2025-02-14T00:00:00,255.7,Subscription,Card Present,1,0,3,180,0,0,0.0
530,2025-02-14T02:00:00,122.13,Cash Advance,Mobile,3,1,3,370,0,0,0.0
531,2025-02-14T04:00:00,148.4,Travel,Online,1,0,4,662,0,0,0.0
532,2025-02-14T06:00:00,52.02,Subscription,ATM,1,0,3,342,0,0,0.0
533,2025-02-14T08:00:00,108.59,Cash Advance,ATM,2,0,4,467,0,0,0.0
534,2025-02-14T10:00:00,158.07,Electronics,ATM,3,1,3,422,0,0,0.0
535,2025-02-14T12:00:00,79.95,Electronics,Online,1,0,5,330,0,0,0.0
536,2025-02-14T14:00:00,290.13,Electronics,ATM,1,0,2,290,0,0,0.0
537,2025-02-14T16:00:00,38.98,Subscription,Online,1,2,3,297,0,0,0.0
538,2025-02-14T18:00:00,130.55,Subscription,Online,1,0,1,220,0,0,0.0
539,2025-02-14T20:00:00,212.56,Subscription,Card Present,2,0,2,502,0,0,0.0
540,2025-02-14T22:00:00,117.16,Dining,Card Present,1,1,2,457,0,0,0.0
541,2025-02-15T00:00:00,379.92,Travel,Card Present,3,2,3,251,1,1,299.25
542,2025-02-15T02:00:00,77.38,Subscription,Online,1,1,3,85,1,0,0.0
543,2025-02-15T04:00:00,236.92,Travel,Mobile,1,0,4,382,1,0,0.0
544,2025-02-15T06:00:00,95.87,Dining,Card Present,1,0,2,398,1,0,0.0
545,2025-02-15T08:00:00,123.07,Subscription,ATM,1,1,1,412,1,0,0.0
546,2025-02-15T10:00:00,179.7,Retail,ATM,1,0,2,363,1,0,0.0
547,2025-02-15T12:00:00,190.53,Retail,ATM,1,0,4,596,1,0,0.0
548,2025-02-15T14:00:00,54.52,Dining,Online,1,0,2,620,1,0,0.0
549,2025-02-15T16:00:00,133.58,Travel,Mobile,1,0,2,693,1,0,0.0
550,2025-02-15T18:00:00,260.62,Electronics,Online,2,0,5,395,1,0,0.0
551,2025-02-15T20:00:00,129.13,Retail,Online,1,1,4,444,1,0,0.0
552,2025-02-15T22:00:00,108.29,Travel,ATM,1,0,2,285,1,0,0.0
553,2025-02-16T00:00:00,159.62,Subscription,ATM,1,1,2,474,1,0,0.0
554,2025-02-16T02:00:00,395.32,Electronics,Card Present,1,0,2,347,1,0,0.0
555,2025-02-16T04:00:00,136.49,Cash Advance,Mobile,2,0,4,581,1,0,0.0
556,2025-02-16T06:00:00,186.44,Travel,ATM,1,0,4,278,1,0,0.0
557,2025-02-16T08:00:00,146.16,Electronics,Card Present,3,0,4,46,1,0,0.0
558,2025-02-16T10:00:00,144.35,Retail,Card Present,1,1,2,95,1,0,0.0
559,2025-02-16T12:00:00,123.46,Travel,Online,3,0,4,553,1,0,0.0
560,2025-02-16T14:00:00,232.52,Subscription,Card Present,1,0,5,259,1,0,0.0
561,2025-02-16T16:00:00,388.13,Electronics,Online,2,0,2,470,1,0,0.0
562,2025-02-16T18:00:00,389.32,Travel,Mobile,1,1,1,5,1,0,0.0
563,2025-02-16T20:00:00,434.14,Retail,Mobile,1,0,3,547,1,0,0.0
564,2025-02-16T22:00:00,67.09,Electronics,ATM,1,0,4,679,1,0,0.0
565,2025-02-17T00:00:00,269.07,Cash Advance,ATM,1,0,4,322,0,0,0.0
566,2025-02-17T02:00:00,181.25,Retail,Card Present,1,0,3,629,0,0,0.0
567,2025-02-17T04:00:00,106.79,Subscription,Card Present,1,1,1,511,0,0,0.0
568,2025-02-17T06:00:00,208.14,Dining,Mobile,1,0,3,732,0,0,0.0
569,2025-02-17T08:00:00,68.24,Electronics,Mobile,1,0,3,609,0,0,0.0
570,2025-02-17T10:00:00,180.13,Retail,Mobile,1,2,1,452,0,0,0.0
571,2025-02-17T12:00:00,125.7,Retail,ATM,1,0,2,352,0,0,0.0
572,2025-02-17T14:00:00,72.08,Retail,Card Present,3,2,1,484,0,0,0.0
573,2025-02-17T16:00:00,303.42,Travel,ATM,1,0,5,461,0,0,0.0
574,2025-02-17T18:00:00,27.87,Dining,Card Present,2,0,3,279,0,0,0.0
575,2025-02-17T20:00:00,94.57,Travel,ATM,1,0,5,68,0,0,0.0
576,2025-02-17T22:00:00,163.26,Travel,Card Present,1,0,4,380,0,0,0.0
577,2025-02-18T00:00:00,163.34,Subscription,ATM,1,0,2,423,0,0,0.0
578,2025-02-18T02:00:00,213.58,Electronics,Card Present,1,0,2,398,0,0,0.0
579,2025-02-18T04:00:00,97.85,Cash Advance,ATM,2,0,2,252,0,0,0.0
580,2025-02-18T06:00:00,181.48,Retail,Card Present,1,1,3,321,0,0,0.0
581,2025-02-18T08:00:00,116.09,Travel,Online,1,0,4,706,0,0,0.0
582,2025-02-18T10:00:00,431.85,Cash Advance,Card Present,1,0,2,375,0,0,0.0
583,2025-02-18T12:00:00,385.15,Travel,Mobile,2,0,4,695,0,0,0.0
584,2025-02-18T14:00:00,149.06,Retail,Mobile,1,1,4,414,0,0,0.0
585,2025-02-18T16:00:00,274.79,Cash Advance,Mobile,1,1,6,260,0,1,271.3
586,2025-02-18T18:00:00,163.89,Dining,Card Present,2,0,3,453,0,0,0.0
587,2025-02-18T20:00:00,77.14,Electronics,Mobile,2,0,3,475,0,0,0.0
588,2025-02-18T22:00:00,262.33,Electronics,Mobile,2,0,1,312,0,0,0.0
589,2025-02-19T00:00:00,180.45,Subscription,Mobile,1,0,3,392,0,0,0.0
590,2025-02-19T02:00:00,389.06,Travel,Mobile,2,0,2,78,0,0,0.0
591,2025-02-19T04:00:00,123.87,Travel,Online,2,0,2,358,0,0,0.0
592,2025-02-19T06:00:00,165.46,Subscription,Card Present,1,2,4,433,0,0,0.0
593,2025-02-19T08:00:00,307.07,Cash Advance,ATM,3,2,2,514,0,1,235.3
594,2025-02-19T10:00:00,143.2,Electronics,Online,2,1,4,557,0,0,0.0
595,2025-02-19T12:00:00,144.4,Cash Advance,Online,1,1,2,626,0,0,0.0
596,2025-02-19T14:00:00,115.08,Subscription,Card Present,2,0,4,287,0,0,0.0
597,2025-02-19T16:00:00,377.92,Cash Advance,Card Present,2,0,1,395,0,0,0.0
598,2025-02-19T18:00:00,129.78,Electronics,Mobile,1,0,2,396,0,0,0.0
599,2025-02-19T20:00:00,279.33,Cash Advance,Online,1,0,3,708,0,0,0.0
600,2025-02-19T22:00:00,100.39,Retail,Online,1,0,4,636,0,0,0.0
601,2025-02-20T00:00:00,149.28,Electronics,ATM,1,0,2,463,0,0,0.0
602,2025-02-20T02:00:00,214.92,Cash Advance,Card Present,2,1,1,332,0,0,0.0
603,2025-02-20T04:00:00,94.17,Subscription,Card Present,1,1,3,457,0,0,0.0
604,2025-02-20T06:00:00,326.84,Retail,ATM,3,0,2,107,0,0,0.0
605,2025-02-20T08:00:00,120.09,Electronics,Card Present,1,0,4,394,0,0,0.0
606,2025-02-20T10:00:00,368.85,Cash Advance,Online,1,0,2,503,0,0,0.0
607,2025-02-20T12:00:00,159.39,Travel,Online,2,0,3,254,0,0,0.0
608,2025-02-20T14:00:00,282.98,Electronics,Card Present,1,0,2,481,0,0,0.0
609,2025-02-20T16:00:00,539.57,Retail,Mobile,1,1,2,487,0,0,0.0
610,2025-02-20T18:00:00,188.77,Electronics,Online,1,0,4,376,0,0,0.0
611,2025-02-20T20:00:00,131.06,Travel,Card Present,3,1,4,123,0,0,0.0
612,2025-02-20T22:00:00,125.34,Retail,Card Present,1,0,1,255,0,0,0.0
613,2025-02-21T00:00:00,171.88,Electronics,Card Present,1,0,2,130,0,0,0.0
614,2025-02-21T02:00:00,168.0,Retail,Card Present,1,0,4,103,0,0,0.0
615,2025-02-21T04:00:00,165.02,Dining,Online,1,0,3,605,0,0,0.0
616,2025-02-21T06:00:00,271.38,Electronics,Online,1,0,1,563,0,0,0.0
617,2025-02-21T08:00:00,159.77,Subscription,Card Present,1,0,4,445,0,0,0.0
618,2025-02-21T10:00:00,47.49,Electronics,Card Present,1,0,5,275,0,0,0.0
619,2025-02-21T12:00:00,33.7,Cash Advance,Online,1,1,4,327,0,0,0.0
620,2025-02-21T14:00:00,94.62,Travel,Card Present,1,0,2,447,0,0,0.0
621,2025-02-21T16:00:00,505.28,Retail,Mobile,3,0,4,453,0,0,0.0
622,2025-02-21T18:00:00,391.23,Subscription,Mobile,1,0,4,589,0,0,0.0
623,2025-02-21T20:00:00,132.8,Subscription,ATM,3,1,4,370,0,0,0.0
624,2025-02-21T22:00:00,154.3,Dining,Card Present,1,1,3,397,0,0,0.0
625,2025-02-22T00:00:00,112.59,Electronics,Mobile,1,0,1,320,1,0,0.0
626,2025-02-22T02:00:00,59.76,Subscription,Online,3,0,1,617,1,0,0.0
627,2025-02-22T04:00:00,281.6,Cash Advance,Mobile,1,1,5,522,1,0,0.0
628,2025-02-22T06:00:00,218.06,Cash Advance,Online,2,0,2,344,1,0,0.0
629,2025-02-22T08:00:00,127.97,Dining,Card Present,1,0,4,160,1,0,0.0
630,2025-02-22T10:00:00,74.94,Electronics,Card Present,1,0,3,700,1,0,0.0
